idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
2616,130.8,1.3505440712533282e-65,-4.998083593816652e-30,3.490973412540569e-11,1.1014656912240359e-63,-4.076296151779676e-28,2.8471395526695815e-09,-1.191809901057231e-62,4.410641340933391e-27,-3.08066709258317e-08,0.0,70.0,255.0,255.0,255.0
2617,130.85,5.15298538793195e-65,-1.9070130530948598e-29,1.3319768948958879e-10,4.326241625240269e-64,-1.6010523277432747e-28,1.1182748354094474e-09,-1.2176861538465225e-62,4.506403987475971e-27,-3.147553699563543e-08,0.0,70.0,255.0,255.0,255.0
2618,130.9,5.676785696493598e-65,-2.10086068712494e-29,1.4673721766635046e-10,-1.1622046262248657e-64,4.301078356962959e-29,-3.0041414689396165e-10,-8.432397170498916e-63,3.1206553604211344e-27,-2.1796604015206974e-08,0.0,70.0,255.0,255.0,255.0
2619,130.95000000000002,3.990780761707084e-65,-1.476905217398564e-29,1.0315627480019262e-10,-4.106155545258647e-64,1.51960303267786e-28,-1.06138556611125e-09,-3.190453328717185e-63,1.1807206279689095e-27,-8.246889517768412e-09,0.0,70.0,255.0,255.0,255.0
2620,131.0,1.5706301512349499e-65,-5.812576544470798e-30,4.059866105522545e-11,-4.352657954942051e-64,1.6108284636652054e-28,-1.125103098670803e-09,1.154787120717957e-63,-4.273627706984028e-28,2.9849682223472782e-09,0.0,70.0,255.0,255.0,255.0
2621,131.05,-3.618771932349673e-66,1.3392324626664175e-30,-9.354035066887687e-12,-2.95136842454069e-64,1.0922402619794572e-28,-7.628887438765221e-10,3.19344500519701e-63,-1.1818277854064259e-27,8.254622596067951e-09,0.0,70.0,255.0,255.0,255.0
2622,131.1,-1.38073827330574e-65,5.109826075323775e-30,-3.5690213332426765e-11,-1.1592129497450406e-64,4.290006782587793e-29,-2.996408390640078e-10,3.2627802155773556e-63,-1.2074873092125776e-27,8.433844719316439e-09,0.0,70.0,255.0,255.0,255.0
2623,131.15,-1.5210901429800078e-65,5.629239245254211e-30,-3.931811897328847e-11,3.114117910366658e-65,-1.1524704723312063e-29,8.049572805512185e-11,2.259454012093672e-63,-8.361770836806967e-28,5.840382443615672e-09,0.0,70.0,255.0,255.0,255.0
2624,131.20000000000002,-1.0693264822690742e-65,3.9573556029925685e-30,-2.764064052691458e-11,1.1002410623486313e-64,-4.0717640542191744e-29,2.843974052975594e-10,8.548793929189594e-64,-3.163731387510372e-28,2.2097473863547353e-09,0.0,70.0,255.0,255.0,255.0
2625,131.25,-4.208490806313764e-66,1.5574751910350364e-30,-1.0878378443532528e-11,1.1662911839556253e-64,-4.3162018598415784e-29,3.014704666905954e-10,-3.09424276426239e-64,1.14511509283764e-28,-7.998198246105166e-10,0.0,70.0,255.0,255.0,255.0
2626,131.3,9.69647016865512e-67,-3.588462568490099e-31,2.506406142144963e-12,7.908167859223923e-65,-2.9266489613815344e-29,2.0441542283650773e-10,-8.556810102157425e-64,3.1666980069231396e-28,-2.2118194584401053e-09,0.0,70.0,255.0,255.0,255.0
2627,131.35,3.69967705291016e-66,-1.3691737703464983e-30,9.563163840118245e-12,3.106101737398827e-65,-1.1495038529184385e-29,8.028852084658486e-11,-8.742593238441967e-64,3.235452493743395e-28,-2.259841881630329e-09,0.0,70.0,255.0,255.0,255.0
2628,131.4,4.075748754264339e-66,-1.5083501097674485e-30,1.053525822680345e-11,-8.344253792180452e-66,3.0880353236186077e-30,-2.1568765326525205e-11,-6.054188778757589e-64,2.24052974301654e-28,-1.5649257592557259e-09,0.0,70.0,255.0,255.0,255.0
2629,131.45000000000002,2.8652516736921146e-66,-1.0603702379846375e-30,7.406287307465724e-12,-2.948087041358762e-65,1.0910258900981018e-29,-7.620405507898774e-11,-2.2906424295864304e-64,8.477192703524001e-29,-5.92100027650535e-10,0.0,70.0,255.0,255.0,255.0
2630,131.5,1.1276617129055769e-66,-4.173242196693466e-31,2.9148527189046767e-12,-3.125067808804476e-65,1.156522802714261e-29,-8.077876809157871e-11,8.290998498699521e-65,-3.068326643665358e-29,2.1431107609478994e-10,0.0,70.0,255.0,255.0,255.0
2631,131.55,-2.598161351123615e-67,9.615256472962334e-32,-6.715895016921471e-13,-2.11898719148881e-65,7.84193225731566e-30,-5.477294746950874e-11,2.2927903566595536e-64,-8.485141736283012e-29,5.92655237692469e-10,0.0,70.0,255.0,255.0,255.0
2632,131.6,-9.913254785832333e-67,3.6686900606221952e-31,-2.562442028046197e-12,-8.322774521449224e-66,3.0800862908595967e-30,-2.1513244322331793e-11,2.3425707979943185e-64,-8.669368828478044e-29,6.055228072048755e-10,0.0,70.0,255.0,255.0,255.0
2633,131.65,-1.0920935872572838e-66,4.04161193815583e-31,-2.8229139339253264e-12,2.2358360650550865e-66,-8.274365711623843e-31,5.779333250978816e-12,1.6222149940936602e-64,-6.003481352591928e-29,4.1932059340723356e-10,0.0,70.0,255.0,255.0,255.0
2634,131.70000000000002,-7.677418720777246e-67,2.841253489459811e-31,-1.9845087029483153e-12,7.89937541948738e-66,-2.9233950617323317e-30,2.0418815018391563e-11,6.137757891561488e-65,-2.2714569389922652e-29,1.5865272424740642e-10,0.0,70.0,255.0,255.0,255.0
2635,131.75,-3.0215604530854575e-67,1.1182168764234985e-31,-7.810324320861702e-13,8.373593956616574e-66,-3.0988935101546495e-30,2.164460567571946e-11,-2.221566352174186e-65,8.22155646285029e-30,-5.742447976864394e-11,0.0,70.0,255.0,255.0,255.0
2636,131.8,6.961752358393279e-68,-2.5764002069483865e-32,1.7995186462363095e-13,5.677809067313194e-66,-2.1012394154473026e-30,1.467636704152717e-11,-6.14351324480793e-65,2.273586875900649e-29,-1.5880149232977222e-10,0.0,70.0,255.0,255.0,255.0
2637,131.85,2.6562486142277366e-67,-9.830225390238042e-32,6.866042720665467e-13,2.2300807118086434e-66,-8.253066342540005e-31,5.764456442742237e-12,-6.276899535353083e-65,2.3229503764782413e-29,-1.622493471891728e-10,0.0,70.0,255.0,255.0,255.0
2638,131.9,2.9262559476479713e-67,-1.0829466549488393e-31,7.563975088978547e-13,-5.9909046803989e-67,2.2171096103093892e-31,-1.5485676773901107e-12,-4.3467119761705484e-65,1.608627980202311e-29,-1.1235661437320736e-10,0.0,70.0,255.0,255.0,255.0
2639,131.95000000000002,2.0571581461878466e-67,-7.613115779928652e-32,5.317475043275356e-13,-2.116631264361905e-66,7.833213459483105e-31,-5.471204994578498e-12,-1.6446072703816506e-65,6.0863505244504615e-30,-4.251086933909012e-11,0.0,70.0,255.0,255.0,255.0
2640,132.0,8.096246832860663e-68,-2.996253090005288e-32,2.0927700944000485e-13,-2.2436977384215405e-66,8.30346013475985e-31,-5.799654611299123e-12,5.95266909997228e-66,-2.2029594147476155e-30,1.5386842979785484e-11,0.0,70.0,255.0,255.0,255.0
2641,132.05,-1.8653959223369403e-68,6.903443548311985e-33,-4.821795680237674e-14,-1.521364354364677e-66,5.630254044735489e-31,-3.93252069659995e-12,1.646149412636191e-65,-6.092057673195776e-30,4.2550731626619583e-11,0.0,70.0,255.0,255.0,255.0
2642,132.1,-7.117396710786107e-68,2.6340009547302016e-32,-1.8397506021999015e-13,-5.975483257853496e-67,2.2114024615640737e-31,-1.5445814486371643e-12,1.6818901614691484e-65,-6.2243267743491716e-30,4.34745815518157e-11,0.0,70.0,255.0,255.0,255.0
2643,132.15,-7.840879180190437e-68,2.9017468163952724e-32,-2.0267610166609319e-13,1.605258071044716e-67,-5.940727296136821e-32,4.149374585816203e-13,1.1646979637455882e-65,-4.310305682173173e-30,3.010586408559598e-11,0.0,70.0,255.0,255.0,255.0
2644,132.20000000000002,-5.512138639741391e-68,2.0399282251165195e-32,-1.4248131436182812e-13,5.6714963796023875e-67,-2.098903220609099e-31,1.4660049599224338e-12,4.406711899651167e-66,-1.6308327078792414e-30,1.1390753108954163e-11,0.0,70.0,255.0,255.0,255.0
2645,132.25,-2.1693828005880496e-68,8.028435957861733e-33,-5.607560567384981e-14,6.011969970695883e-67,-2.2249054374929235e-31,1.5540127694770368e-12,-1.5950128781472716e-66,5.902811961401622e-31,-4.122892150498008e-12,0.0,70.0,255.0,255.0,255.0
2646,132.3,4.99831330954492e-69,-1.84977212376404e-33,1.2919962585875572e-14,4.076483501455116e-67,-1.508622024468937e-31,1.053715744872633e-12,-4.4108440573683437e-66,1.632361933776633e-30,-1.1401434176706146e-11,0.0,70.0,255.0,255.0,255.0
2647,132.35,1.9071007008670667e-68,-7.057784286827638e-33,4.9295968813413496e-14,1.601125913327539e-67,-5.925435037162905e-32,4.1386935180642206e-13,-4.5066111052350896e-66,1.6678033326142757e-30,-1.164897901809e-11,0.0,70.0,255.0,255.0,255.0
2648,132.4,2.100957244282031e-68,-7.775207160926945e-33,5.4306897766517784e-14,-4.301276037799741e-68,1.591813081453389e-32,-1.1118215693636717e-13,-3.120798788118034e-66,1.154942926669581e-30,-8.066841969176585e-12,0.0,70.0,255.0,255.0,255.0
2649,132.45000000000002,1.4769730970870926e-68,-5.465971205374249e-33,3.817775311977678e-14,-1.5196728747904956e-67,5.623994229532907e-32,-3.928148451112365e-13,-1.1807748947881478e-66,4.369803070665036e-31,-3.0521430967265742e-12,0.0,70.0,255.0,255.0,255.0
2650,132.5,5.812843694915351e-69,-2.151212931394038e-33,1.5025413255394134e-14,-1.610902498568122e-67,5.961616152118426e-32,-4.163964666090246e-13,4.273824126168022e-67,-1.5816536981303356e-31,1.1047256222065563e-12,0.0,70.0,255.0,255.0,255.0
2651,132.55,-1.3392940148102935e-69,4.956449467441769e-34,-3.4618935411256794e-15,-1.0922904621736934e-67,4.042340531402571e-32,-2.8234228289058086e-13,1.1818821031114642e-66,-4.3739006191075455e-31,3.0550050802050157e-12,0.0,70.0,255.0,255.0,255.0
2652,132.6,-5.110060926821585e-69,1.8911276000085328e-33,-1.3208815033663954e-14,-4.290203954566576e-68,1.5877155330108803e-32,-1.10895958588523e-13,1.207542806248871e-66,-4.468865561079302e-31,3.121334520544307e-12,0.0,70.0,255.0,255.0,255.0
2653,132.65,-5.62949796937687e-69,2.0833604797550575e-33,-1.455148939997798e-14,1.1525234407517762e-68,-4.265250296767316e-33,2.9791169163849865e-14,8.362155150162534e-67,-3.0946602450515166e-31,2.161503791110353e-12,0.0,70.0,255.0,255.0,255.0
2654,132.70000000000002,-3.957537486069808e-69,1.4646025703318011e-33,-1.0229698117278968e-14,4.0719511955959584e-68,-1.5069447120406363e-32,1.0525442052251234e-13,3.1638767950142854e-67,-1.170885203867738e-31,8.178192779521124e-13,0.0,70.0,255.0,255.0,255.0
2655,132.75,-1.557546773780912e-69,5.764157677144211e-34,-4.026047347726746e-15,4.316400235766062e-68,-1.5974102335444696e-32,1.1157309695906111e-13,-1.1451677231993694e-67,4.2380283111972184e-32,-2.960103383282159e-13,0.0,70.0,255.0,255.0,255.0
2656,132.8,3.588627496962537e-70,-1.3280766321266862e-34,9.27611578627144e-16,2.926783472396589e-68,-1.0831418809209145e-32,7.565338668969075e-14,-3.1668435507751384e-67,1.1719831386638545e-31,-8.185861441139112e-13,0.0,70.0,255.0,255.0,255.0
2657,132.85,1.3692366986156774e-69,-5.0672611320649335e-34,3.539291321242329e-15,1.1495566849909231e-68,-4.254270948806152e-33,2.9714482547669985e-14,-3.235601197603966e-67,1.1974289181744553e-31,-8.363590640872328e-13,0.0,70.0,255.0,255.0,255.0
2658,132.9,1.508419434687177e-69,-5.582347580932838e-34,3.8990598333941426e-15,-3.0881772520737727e-69,1.1428703725354078e-33,-7.982519719032543e-15,-2.2406327194698044e-67,8.292117135102543e-32,-5.791731952648297e-13,0.0,70.0,255.0,255.0,255.0
2659,132.95000000000002,1.0604189734083001e-69,-3.924390759529526e-34,2.7410393493390748e-15,-1.0910760344788814e-68,4.0378461862963913e-33,-2.8202836978812982e-14,-8.477582321756465e-68,3.137377448059109e-32,-2.191340150818723e-13,0.0,70.0,255.0,255.0,255.0
2660,133.0,4.173434002082955e-70,-1.5445013946364457e-34,1.0787761355128446e-15,-1.1565759573830238e-68,4.2802478205945174e-33,-2.989592122721977e-14,3.068467666294585e-68,-1.1355762634855296e-32,7.931573110630895e-14,0.0,70.0,255.0,255.0,255.0
2661,133.05,-9.615698397472363e-71,3.5585706106499194e-35,-2.485527733829024e-16,-7.842292678494229e-69,2.9022699228108616e-33,-2.0271263868182085e-14,8.485531719859075e-68,-3.1403193554787234e-32,2.1933949625062915e-13,0.0,70.0,255.0,255.0,255.0
2662,133.1,-3.6688586764112744e-70,1.3577685281744161e-34,-9.483502513053637e-16,-3.0802278539711615e-69,1.1399284651157937e-33,-7.961971602156856e-15,8.66976727927156e-68,-3.208501116185182e-32,2.2410173580462368e-13,0.0,70.0,255.0,255.0,255.0
2663,133.15,-4.041797693718398e-70,1.4957855261807856e-34,-1.044749933598588e-15,8.27474600777331e-70,-3.062311933743202e-34,2.1389097122802856e-15,6.003757277166841e-68,-2.2218660898950008e-32,1.5518898994896394e-13,0.0,70.0,255.0,255.0,255.0
2664,133.20000000000002,-2.8413840756339434e-70,1.051537334800096e-34,-7.344592800773351e-16,2.92352942319568e-69,-1.0819376247792071e-33,7.55692739273954e-15,2.2715613368830073e-68,-8.406577535590532e-33,5.871678237537709e-14,0.0,70.0,255.0,255.0,255.0
2665,133.25,-1.1182682705227176e-70,4.1384790140157836e-35,-2.890571943246341e-16,3.0990359376603383e-69,-1.1468889469333734e-33,8.010587949817996e-15,-8.221934331846438e-69,3.042767427448998e-33,-2.1252586097019544e-14,0.0,70.0,255.0,255.0,255.0
2666,133.3,2.5765186202639506e-71,-9.535161213327747e-36,6.659951490446458e-17,2.101335990011036e-69,-7.776608820343073e-34,5.431668783037585e-15,-2.273691371684914e-68,8.414460352763474e-33,-5.877184088860534e-14,0.0,70.0,255.0,255.0,255.0
2667,133.35,9.830677194883184e-71,-3.63812980632729e-35,2.541096839791244e-16,8.253445659754238e-70,-3.0544291165702603e-34,2.1334038609574618e-15,-2.323057141046587e-68,8.597152829961752e-33,-6.004787913126171e-14,0.0,70.0,255.0,255.0,255.0
2668,133.4,1.082996428001819e-70,-4.007945237903035e-35,2.799399010002108e-16,-2.2172115103555152e-70,8.205440096186794e-35,-5.731191300885866e-16,-1.6087019139693325e-68,5.953472244774616e-33,-4.158276453102651e-14,0.0,70.0,255.0,255.0,255.0
2669,133.45000000000002,7.613465684527669e-71,-2.817585796708611e-35,1.9679777097026575e-16,-7.833573479939088e-70,2.899043128204356e-34,-2.0248725921451893e-15,-6.08663025775563e-69,2.252535661771104e-33,-1.5733114419636285e-14,0.0,70.0,255.0,255.0,255.0
2670,133.5,2.9963908000791012e-71,-1.1089021096986797e-35,7.745264178569184e-17,-8.303841768111146e-70,3.073079671389783e-34,-2.1464305720522153e-15,2.2030606644399807e-69,-8.153070749406826e-34,5.694613281769293e-15,0.0,70.0,255.0,255.0,255.0
2671,133.55,-6.903760835834785e-72,2.5549387468117214e-36,-1.7845286234955783e-17,-5.630512815499107e-70,2.083736053263673e-34,-1.45541126396826e-15,6.092337668805845e-69,-2.2546478562666734e-33,1.574786730379224e-14,0.0,70.0,255.0,255.0,255.0
2672,133.6,-2.634122015420006e-71,9.748339435649934e-36,-6.808848461113417e-17,-2.2115040993053008e-70,8.184318151231097e-35,-5.716438416729913e-16,6.224612849147859e-69,-2.3036001579951925e-33,1.6089780720423242e-14,0.0,70.0,255.0,255.0,255.0
2673,133.65,-2.901880182888779e-71,1.0739256898042819e-35,-7.500967040225491e-17,5.941000336487522e-71,-2.1986410473151958e-35,1.5356680807406437e-16,4.310503787104838e-69,-1.5952280801484623e-33,1.1142068175142089e-14,0.0,70.0,255.0,255.0,255.0
2674,133.70000000000002,-2.0400219817712536e-71,7.549698388334738e-36,-5.2731803803727736e-17,2.0989996877995375e-70,-7.767962650253526e-35,5.425629758412176e-16,1.630907662192455e-69,-6.035651114938726e-34,4.2156753031679936e-15,0.0,70.0,255.0,255.0,255.0
2675,133.75,-8.028804950892416e-72,2.9712942477892937e-36,-2.0753372818133146e-17,2.2250076958412072e-70,-8.234292162253922e-35,5.751343383908637e-16,-5.903083259134646e-70,2.1846087231373674e-34,-1.5258670300576287e-15,0.0,70.0,255.0,255.0,255.0
2676,133.8,1.8498571406995362e-72,-6.845937739191847e-37,4.781630035358642e-18,1.508691361886073e-70,-5.583353927116158e-35,3.899762728354548e-16,-1.6324369583742339e-69,6.04131072303217e-34,-4.219628326563612e-15,0.0,70.0,255.0,255.0,255.0
2677,133.85,7.058108667968312e-72,-2.6120596793268648e-36,1.8244254465412334e-17,5.925707374669732e-71,-2.1929814392217516e-35,1.5317150573450248e-16,-1.6678799861255582e-69,6.172478020190181e-34,-4.311243750431256e-15,0.0,70.0,255.0,255.0,255.0
2678,133.9,7.775564515369269e-72,-2.8775752131409363e-36,2.009878060880889e-17,-1.5918862423948542e-71,5.891240930740235e-36,-4.114810220767088e-17,-1.1549960087260379e-69,4.274400758192307e-34,-2.9855081695418345e-15,0.0,70.0,255.0,255.0,255.0
2679,133.95000000000002,5.466222425573458e-72,-2.0229355862528413e-36,1.4129444244645246e-17,-5.624252712590648e-71,2.081419318970556e-35,-1.45379311219681e-16,-4.370003910141991e-70,1.6172478420438393e-34,-1.1295867930356907e-15,0.0,70.0,255.0,255.0,255.0
2680,134.0,2.1513118027786201e-72,-7.961558941703803e-37,5.560849486840788e-18,-5.961890152536845e-71,2.2063719351178627e-35,-1.5410678151123996e-16,1.5817263921388117e-70,-5.853641431426441e-35,4.088548384612175e-16,0.0,70.0,255.0,255.0,255.0
2681,134.05,-4.956677269633881e-73,1.834363488650213e-37,-1.2812339064787493e-18,-4.0425263204518365e-71,1.496055175827912e-35,-1.0449382737355925e-16,4.374101646910944e-70,-1.6187643294619537e-34,1.1306460024622095e-15,0.0,70.0,255.0,255.0,255.0
2682,134.1,-1.8912145176732167e-72,6.998992816575317e-37,-4.888533250515139e-18,-1.587788505625901e-71,5.876076056559088e-36,-4.1042181265019005e-17,4.469070953543753e-70,-1.6539105008088153e-34,1.1551942813017796e-15,0.0,70.0,255.0,255.0,255.0
2683,134.15,-2.0834562325892892e-72,7.710439545209301e-37,-5.3854520329806504e-18,4.2654463309191596e-72,-1.5785532498090336e-36,1.102560075661872e-17,3.094802477993116e-70,-1.1453222312846068e-34,7.999645030252538e-16,0.0,70.0,255.0,255.0,255.0
2684,134.20000000000002,-1.4646698845813007e-72,5.420439566766283e-37,-3.785973174853267e-18,1.5070139723672151e-71,-5.5771462562869794e-36,3.895426903750638e-17,1.1709390186433947e-70,-4.333402532366208e-35,3.0267186897477483e-16,0.0,70.0,255.0,255.0,255.0
2685,134.25,-5.76442260222074e-73,2.133293288922321e-37,-1.4900251292300116e-18,1.5974836517353107e-71,-5.911955782175241e-36,4.1292787654096205e-17,-4.238223094205873e-71,1.5684784943320762e-35,-1.0955232378724042e-16,0.0,70.0,255.0,255.0,255.0
2686,134.3,1.3281376715401011e-73,-4.915162154089588e-38,3.4330559055635363e-19,1.0831916629466278e-71,-4.008667761954903e-36,2.799903665878234e-17,-1.1720370039014311e-70,4.337465948156375e-35,-3.0295568328522607e-16,0.0,70.0,255.0,255.0,255.0
2687,134.35,5.0674940272455384e-73,-1.875374473032583e-37,1.309878536648223e-18,4.2544664783387946e-72,-1.5744898340188656e-36,1.0997219325573593e-17,-1.1974839529194363e-70,4.431639830450756e-35,-3.095333747758631e-16,0.0,70.0,255.0,255.0,255.0
2688,134.4,5.582604149878896e-73,-2.0660060494278245e-37,1.4430275231137131e-18,-1.1429228997280857e-72,4.229720684958528e-37,-2.9543008188039676e-18,-8.29249824712093e-71,3.068881669461221e-35,-2.1434984255918113e-16,0.0,70.0,255.0,255.0,255.0
2689,134.45000000000002,3.9245711275174526e-73,-1.45240240453673e-37,1.0144484547678262e-18,-4.0380317687821367e-72,1.4943918354423558e-36,-1.0437764930344522e-17,-3.1375216443158882e-71,1.1611317090265102e-35,-8.110068286340939e-17,0.0,70.0,255.0,255.0,255.0
2690,134.5,1.544572381096759e-73,-5.716142139854687e-38,3.9925103007926083e-19,-4.2804445440439737e-72,1.584103777522363e-36,-1.1064369105144907e-17,1.1356284554353984e-71,-4.202725459018638e-36,2.9354456687743924e-17,0.0,70.0,255.0,255.0,255.0
2691,134.55,-3.55873416526521e-74,1.3170137298563307e-38,-9.198845574666466e-20,-2.9024033133467383e-72,1.074119289540492e-36,-7.50231926157013e-18,3.14046368694781e-71,-1.1622204980059964e-35,8.117673067869526e-17,0.0,70.0,255.0,255.0,255.0
2692,134.6,-1.3578309322499794e-73,5.025050755550234e-38,-3.509808960777522e-19,-1.1399808570961635e-72,4.218832795163666e-37,-2.9466960372753806e-18,3.208648581339915e-71,-1.1874543137148779e-35,8.293921780167257e-17,0.0,70.0,255.0,255.0,255.0
2693,134.65,-1.4958542736226846e-73,5.535846525019997e-38,-3.8665805947420275e-19,3.0624526799317666e-73,-1.1333502417438588e-37,7.91602518597127e-19,2.221968208552555e-71,-8.223043649988088e-36,5.743486721147088e-17,0.0,70.0,255.0,255.0,255.0
2694,134.70000000000002,-1.0515856642568028e-73,3.891700513806375e-38,-2.718206442180395e-19,1.0819873514563916e-72,-4.004210854824422e-37,2.796790683871708e-18,8.406963908296116e-72,-3.111243037398219e-36,2.1730862478863156e-17,0.0,70.0,255.0,255.0,255.0
